craft,trade,3.458333333,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
creation,stitch,2.68,0,0,199,-0.99,-99,100,0,0,398
creativity,vision,3.181818182,0.1155778894,23,199,-0.8723404255,-82,94,0.0613333333,23,375
credit,sum,3,0.2814070352,56,199,-0.7023809524,-59,84,0.1637426901,56,342
creek,stream,3.88,0.6432160804,128,199,-0.3396226415,-18,53,0.4740740741,128,270
crew,society,2,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
crew,unit,3.590909091,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
crop,plant,4.083333333,0.3165829146,63,199,-0.6790123457,-55,81,0.1880597015,63,335
crow,jay,2.217391304,0.743718593,148,199,-0.243902439,-10,41,0.592,148,250
crown,place,1.541666667,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
crush,push,2.181818182,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
cube,dice,3.925925926,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
cup,handbag,1.318181818,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
cup,son,1.086956522,0,0,199,-0.99,-99,100,0,0,398
current,flow,3.761904762,0.1658291457,33,199,-0.8241758242,-75,91,0.0904109589,33,365
curve,rainbow,3.44,0,0,199,-0.99,-99,100,0,0,398
customers,mission,1.641304348,0,0,199,-0.99,-99,100,0,0,398
cut,meat,2.904761905,0.1557788945,31,199,-0.8260869565,-76,92,0.0844686649,31,367
cutter,knife,4.458333333,0.2060301508,41,199,-0.7752808989,-69,89,0.1148459384,41,357
cylinder,pen,2.227272727,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
dad,parent,4.545454545,0.1708542714,34,199,-0.8131868132,-74,91,0.0934065934,34,364
daisy,flower,4.5,0.5829145729,116,199,-0.406779661,-24,59,0.4113475177,116,282
damage,terms,1.761904762,0,0,199,-0.99,-99,100,0,0,398
danger,status,1.904761905,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
dash,sprint,3.375,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
dashboard,protection,2.173913043,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
database,list,4.08,0.1959798995,39,199,-0.797752809,-71,89,0.1086350975,39,359
daughter,girl,4.04,0.2261306533,45,199,-0.7701149425,-67,87,0.1274787535,45,353
day,shoes,1.288888889,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
deal,hand,3.041666667,0,0,199,-0.99,-99,100,0,0,398
debt,deficit,3.458333333,0.2512562814,50,199,-0.7325581395,-63,86,0.1436781609,50,348
debt,loan,4.347826087,0.6381909548,127,199,-0.358490566,-19,53,0.4686346863,127,271
debt,possession,2.481481481,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
decision,option,2.909090909,0.1155778894,23,199,-0.8723404255,-82,94,0.0613333333,23,375
decrease,increase,3.541666667,0.8040201005,160,199,-0.1818181818,-6,33,0.6722689076,160,238
deep,ocean,3.636363636,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
deficit,trust,1.576923077,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
degree,quantity,2.681818182,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
degree,style,1.652173913,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
delivery,distribution,3.590909091,0.1306532663,26,199,-0.8602150538,-80,93,0.0698924731,26,372
department,division,4.625,0.0954773869,19,199,-0.8947368421,-85,95,0.0501319261,19,379
descent,fall,3.304347826,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
desert,tract,2.2,0,0,199,-0.99,-99,100,0,0,398
desire,feeling,4.227272727,0.1457286432,29,199,-0.847826087,-78,92,0.0785907859,29,369
desk,table,4.172413793,0.3366834171,67,199,-0.65,-52,80,0.2024169184,67,331
determination,discovery,2.608695652,0.1909547739,38,199,-0.808988764,-72,89,0.1055555556,38,360
determination,selection,2.75,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
development,exploitation,2.2,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
device,drum,2.583333333,0.0753768844,15,199,-0.9166666667,-88,96,0.0391644909,15,383
devil,satan,4.782608696,0.4472361809,89,199,-0.5492957746,-39,71,0.28802589,89,309
dialogue,play,3.44,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
diamond,parcel,1.217391304,0,0,199,-0.99,-99,100,0,0,398
digit,toe,2.64,0.040201005,8,199,-0.9489795918,-93,98,0.0205128205,8,390
digit,unit,3.681818182,0,0,199,-0.99,-99,100,0,0,398
dinner,party,3.826086957,0.1708542714,34,199,-0.8131868132,-74,91,0.0934065934,34,364
direction,government,2.173913043,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
direction,protocol,3.142857143,0,0,199,-0.99,-99,100,0,0,398
direction,traveling,3.136363636,0,0,199,-0.99,-99,100,0,0,398
dirt,sand,3.391304348,0.4572864322,91,199,-0.5211267606,-37,71,0.2964169381,91,307
dirt,soil,4,0.2663316583,53,199,-0.7176470588,-61,85,0.1536231884,53,345
discharge,spark,2.782608696,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
disease,illness,4.739130435,0.472361809,94,199,-0.5217391304,-36,69,0.3092105263,94,304
display,language,1.916666667,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
distance,distribution,1.739130435,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
diversion,skiing,1.826086957,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
dividend,net,2.52,0,0,199,-0.99,-99,100,0,0,398
dividend,profit,4.045454545,0.5979899497,119,199,-0.3793103448,-22,58,0.4265232975,119,279
diving,swim,3.96,0.216080402,43,199,-0.7727272727,-68,88,0.1211267606,43,355
dock,herb,1.238095238,0,0,199,-0.99,-99,100,0,0,398
document,report,3.826086957,0.3015075377,60,199,-0.6951219512,-57,82,0.1775147929,60,338
dog,fauna,2.666666667,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
domain,land,2.523809524,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
door,light,1.577777778,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
doubt,ego,1.772727273,0,0,199,-0.99,-99,100,0,0,398
drama,genre,2.714285714,0.3969849246,79,199,-0.6,-45,75,0.2476489028,79,319
draw,finish,2.375,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
draw,tie,2.958333333,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
drawer,pan,1.818181818,0.135678392,27,199,-0.8494623656,-79,93,0.0727762803,27,371
dressing,patch,2.523809524,0.0552763819,11,199,-0.9381443299,-91,97,0.0284237726,11,387
dressing,sauce,2.869565217,0.6683417085,133,199,-0.32,-16,50,0.5018867925,133,265
drill,implement,2.666666667,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
drink,slice,2.772727273,0.2311557789,46,199,-0.7586206897,-66,87,0.1306818182,46,352
driver,supporter,2.090909091,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
driver,worker,3.1,0.216080402,43,199,-0.7727272727,-68,88,0.1211267606,43,355
drop,serving,2.136363636,0.1557788945,31,199,-0.8260869565,-76,92,0.0844686649,31,367
drug,liquor,3.523809524,0.0854271357,17,199,-0.8958333333,-86,96,0.0446194226,17,381
drug,operator,1.416666667,0,0,199,-0.99,-99,100,0,0,398
drum,piano,3.652173913,0.3467336683,69,199,-0.6455696203,-51,79,0.2097264438,69,329
eagle,hawk,3.833333333,0.8140703518,162,199,-0.15625,-5,32,0.686440678,162,236
ear,organ,3.909090909,0.2462311558,49,199,-0.7441860465,-64,86,0.1404011461,49,349
ease,relaxation,4.5,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
ease,rest,3.916666667,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
editing,instrument,1.64,0,0,199,-0.99,-99,100,0,0,398
editor,worker,3.125,0.432160804,86,199,-0.5479452055,-40,73,0.2756410256,86,312
eight,movement,1.318181818,0,0,199,-0.99,-99,100,0,0,398
element,iron,3.318181818,0.1457286432,29,199,-0.847826087,-78,92,0.0785907859,29,369
element,mixture,3,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
element,nickel,3.782608696,0.1557788945,31,199,-0.8260869565,-76,92,0.0844686649,31,367
elevator,lift,4.72,0.1959798995,39,199,-0.797752809,-71,89,0.1086350975,39,359
emission,gum,1.25,0,0,199,-0.99,-99,100,0,0,398
employee,server,3.318181818,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
endorsement,signature,3.545454545,0.2412060302,48,199,-0.7558139535,-65,86,0.1371428571,48,350
energy,microwave,3.583333333,0.1407035176,28,199,-0.8586956522,-79,92,0.0756756757,28,370
engineering,technology,4.16,0.256281407,51,199,-0.7411764706,-63,85,0.1469740634,51,347
environment,land,3.090909091,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
equipment,recorder,3.391304348,0.1206030151,24,199,-0.8617021277,-81,94,0.064171123,24,374
equipment,seat,2.136363636,0,0,199,-0.99,-99,100,0,0,398
establishment,religion,2.173913043,0,0,199,-0.99,-99,100,0,0,398
event,influence,1.76,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
event,phenomenon,3.173913043,0.1658291457,33,199,-0.8241758242,-75,91,0.0904109589,33,365
evidence,format,1.476190476,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
evidence,record,3.681818182,0.1005025126,20,199,-0.8842105263,-84,95,0.0529100529,20,378
examination,quiz,4.391304348,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
examiner,tea,1.3,0,0,199,-0.99,-99,100,0,0,398
executive,minister,3.095238095,0.4221105528,84,199,-0.5753424658,-42,73,0.2675159236,84,314
executive,organization,3.2,0.135678392,27,199,-0.8494623656,-79,93,0.0727762803,27,371
explanation,theory,3.652173913,0.1708542714,34,199,-0.8131868132,-74,91,0.0934065934,34,364
express,mail,3.619047619,0.2512562814,50,199,-0.7325581395,-63,86,0.1436781609,50,348
extract,selection,3.086956522,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
eye,organ,4.125,0.0753768844,15,199,-0.9166666667,-88,96,0.0391644909,15,383
fabric,lace,3.625,0.4924623116,98,199,-0.5074626866,-34,67,0.3266666667,98,300
fabric,sail,2.380952381,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
faith,religion,4.227272727,0.3115577889,62,199,-0.6707317073,-55,82,0.1845238095,62,336
fantasy,recycling,1.125,0,0,199,-0.99,-99,100,0,0,398
farmer,individual,2.545454545,0.1407035176,28,199,-0.8586956522,-79,92,0.0756756757,28,370
fault,mistake,4.541666667,0.3115577889,62,199,-0.6707317073,-55,82,0.1845238095,62,336
fauna,toy,1.304347826,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
feature,side,1.833333333,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
feedback,flow,2.666666667,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
feeling,hope,3.48,0.2261306533,45,199,-0.7701149425,-67,87,0.1274787535,45,353
female,slave,2.125,0.0904522613,18,199,-0.9052631579,-86,95,0.0473684211,18,380
female,woman,4.96,0.2211055276,44,199,-0.7613636364,-67,88,0.1242937853,44,354
fiction,literature,3.590909091,0.3718592965,74,199,-0.6233766234,-48,77,0.2283950617,74,324
fiction,romance,2.476190476,0.472361809,94,199,-0.5217391304,-36,69,0.3092105263,94,304
field,science,3,0.1959798995,39,199,-0.797752809,-71,89,0.1086350975,39,359
field,yard,3.8,0.1507537688,30,199,-0.8369565217,-77,92,0.0815217391,30,368
fight,separation,2.681818182,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
figure,stamp,1.88,0,0,199,-0.99,-99,100,0,0,398
film,movie,4.912280702,0.3768844221,75,199,-0.6103896104,-47,77,0.2321981424,75,323
find,implementation,2.045454545,0,0,28.2134719593,-0.75,-3,4,0,0,203
find,occurrence,2.739130435,0,0,28.2134719593,-0.75,-3,4,0,0,203
finger,toe,3.76,0.5778894472,115,199,-0.4,-24,60,0.406360424,115,283
flag,iris,1.708333333,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
flame,reaction,1.954545455,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
flash,lightning,3.96,0.3768844221,75,199,-0.6103896104,-47,77,0.2321981424,75,323
flat,housing,3.96,0.1457286432,29,199,-0.847826087,-78,92,0.0785907859,29,369
flavor,variety,3.318181818,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
flight,trip,3.772727273,0.4572864322,91,199,-0.5211267606,-37,71,0.2964169381,91,307
floor,level,3.333333333,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
floor,porch,2.739130435,0.472361809,94,199,-0.5217391304,-36,69,0.3092105263,94,304
flora,plant,4.384615385,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
flora,violet,3.347826087,0,0,199,-0.99,-99,100,0,0,398
flour,garlic,2.4,0.5075376884,101,199,-0.4848484848,-32,66,0.3400673401,101,297
flower,pink,2.739130435,0.2060301508,41,199,-0.7752808989,-69,89,0.1148459384,41,357
flute,wind,2.826086957,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
flyer,justice,1.181818182,0,0,199,-0.99,-99,100,0,0,398
food,sausage,3.913043478,0.3366834171,67,199,-0.65,-52,80,0.2024169184,67,331
foot,recognition,1.431372549,0,0,199,-0.99,-99,100,0,0,398
football,rugby,3.208333333,0.7638190955,152,199,-0.2051282051,-8,39,0.6178861789,152,246
forecast,message,2.5,0.0552763819,11,199,-0.9381443299,-91,97,0.0284237726,11,387
forest,ground,2.681818182,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
form,type,3.909090909,0.5175879397,103,199,-0.4769230769,-31,65,0.3491525424,103,295
format,packaging,2.47826087,0.0703517588,14,199,-0.9270833333,-89,96,0.0364583333,14,384
format,style,4.086956522,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
foundation,support,3.913043478,0.2814070352,56,199,-0.7023809524,-59,84,0.1637426901,56,342
fox,wolf,3.090909091,0.7989949749,159,199,-0.1764705882,-6,34,0.6652719665,159,239
framework,grill,3.428571429,0,0,199,-0.99,-99,100,0,0,398
freeze,frost,4,0.1256281407,25,199,-0.8709677419,-81,93,0.0670241287,25,373
friend,individual,2.791666667,0.0552763819,11,199,-0.9381443299,-91,97,0.0284237726,11,387
front,school,1.48,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
front,surface,3,0.1608040201,32,199,-0.8351648352,-76,91,0.087431694,32,366
fruit,seed,3.818181818,0.3718592965,74,199,-0.6233766234,-48,77,0.2283950617,74,324
fuel,gasoline,4.48,0.4673366834,93,199,-0.5142857143,-36,70,0.3049180328,93,305
fuel,nutrition,2.428571429,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
fund,store,1.826086957,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
funds,interest,3.375,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
furniture,table,4.181818182,0.0753768844,15,199,-0.9166666667,-88,96,0.0391644909,15,383
gamble,kitty,1.636363636,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
gamble,pyramid,1.380952381,0,0,199,-0.99,-99,100,0,0,398
game,tennis,4.166666667,0.2964824121,59,199,-0.686746988,-57,83,0.1740412979,59,339
garbage,rubbish,4.520833333,0.5326633166,106,199,-0.453125,-29,64,0.3630136986,106,292
garden,plantation,3.55,0.2361809045,47,199,-0.7471264368,-65,87,0.1339031339,47,351
garlic,meal,3.083333333,0.2110552764,42,199,-0.7840909091,-69,88,0.1179775281,42,356
garment,sweater,3.7,0.6783919598,135,199,-0.306122449,-15,49,0.5133079848,135,263
garment,tie,3.636363636,0.5376884422,107,199,-0.4603174603,-29,63,0.3676975945,107,291
gas,hydrogen,4.090909091,0.3819095477,76,199,-0.5974025974,-46,77,0.2360248447,76,322
gas,neon,3.869565217,0.3266331658,65,199,-0.6543209877,-53,81,0.1951951952,65,333
gathering,parade,3.625,0.2814070352,56,199,-0.7023809524,-59,84,0.1637426901,56,342
gauge,meter,3.863636364,0.3567839196,71,199,-0.641025641,-50,78,0.2171253823,71,327
gear,mechanism,4.090909091,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
gem,quartz,3.227272727,0.1256281407,25,199,-0.8709677419,-81,93,0.0670241287,25,373
gender,sex,4.434782609,0.3417085427,68,199,-0.6582278481,-52,79,0.2060606061,68,330
gender,size,1.571428571,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
genre,prose,2.363636364,0.3366834171,67,199,-0.65,-52,80,0.2024169184,67,331
glass,tub,2.88,0.1507537688,30,199,-0.8369565217,-77,92,0.0815217391,30,368
glove,wear,3.416666667,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
goal,objective,4.590909091,0.8040201005,160,199,-0.1818181818,-6,33,0.6722689076,160,238
golf,hockey,2.727272727,0.6934673367,138,199,-0.2978723404,-14,47,0.5307692308,138,260
good,sheet,1.458333333,0,0,199,-0.99,-99,100,0,0,398
governor,mayor,3.666666667,0.6030150754,120,199,-0.3859649123,-22,57,0.4316546763,120,278
governor,politician,4.125,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
graphic,image,4.318181818,0.2361809045,47,199,-0.7471264368,-65,87,0.1339031339,47,351
grass,universe,1.76,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
gray,property,1.5,0,0,199,-0.99,-99,100,0,0,398
grip,handle,4.047619048,0.1909547739,38,199,-0.808988764,-72,89,0.1055555556,38,360
grip,hold,4.391304348,0.4924623116,98,199,-0.5074626866,-34,67,0.3266666667,98,300
growth,process,3.291666667,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
guarantee,warranty,4.230769231,0.2713567839,54,199,-0.7261904762,-61,84,0.1569767442,54,344
guess,universe,1.243243243,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
gulf,ocean,3.227272727,0.0804020101,16,199,-0.90625,-87,96,0.0418848168,16,382
hack,machine,2.458333333,0.0653266332,13,199,-0.9175257732,-89,97,0.0337662338,13,385
hamburger,nutrition,3.041666667,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
hand,script,3.260869565,0,0,199,-0.99,-99,100,0,0,398
happening,surprise,2.708333333,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
head,question,1.24,0,0,199,-0.99,-99,100,0,0,398
head,secretary,1.909090909,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
health,welfare,3.5,0.432160804,86,199,-0.5479452055,-40,73,0.2756410256,86,312
hearing,proceedings,3.130434783,0.2964824121,59,199,-0.686746988,-57,83,0.1740412979,59,339
heart,space,1.583333333,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
heart,ticker,3.181818182,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
heat,temperature,4.25,0.1155778894,23,199,-0.8723404255,-82,94,0.0613333333,23,375
height,infinite,2.434782609,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
helmet,scale,1.380952381,0,0,199,-0.99,-99,100,0,0,398
help,support,4.619047619,0.216080402,43,199,-0.7727272727,-68,88,0.1211267606,43,355
help,supporter,3.833333333,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
heritage,loss,1.681818182,0,0,199,-0.99,-99,100,0,0,398
highway,street,3.545454545,0.608040201,121,199,-0.3684210526,-21,57,0.4368231047,121,277
highway,trail,2.863636364,0.7185929648,143,199,-0.2727272727,-12,44,0.5607843137,143,255
hit,tourist,1.44,0,0,199,-0.99,-99,100,0,0,398
hole,opening,3.76,0.3567839196,71,199,-0.641025641,-50,78,0.2171253823,71,327
holiday,vacation,4.619047619,0.5577889447,111,199,-0.4193548387,-26,62,0.3867595819,111,287
hood,protection,2.913043478,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
hood,shelter,2.571428571,0.0904522613,18,199,-0.9052631579,-86,95,0.0473684211,18,380
horn,tail,2.692307692,0.0703517588,14,199,-0.9270833333,-89,96,0.0364583333,14,384
horse,mount,2.875,0.2311557789,46,199,-0.7586206897,-66,87,0.1306818182,46,352
hose,pipe,4,0.351758794,70,199,-0.6329113924,-50,79,0.2134146341,70,328
housing,vault,2,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
icon,representation,3.380952381,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
implement,stick,2.5,0,0,199,-0.99,-99,100,0,0,398
impulse,motive,2.869565217,0.256281407,51,199,-0.7411764706,-63,85,0.1469740634,51,347
impulse,urge,4.5,0.5879396985,117,199,-0.3898305085,-23,59,0.4163701068,117,281
information,target,1.95,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
ink,liquid,3.64,0.2964824121,59,199,-0.686746988,-57,83,0.1740412979,59,339
installation,zoo,1.44,0,0,199,-0.99,-99,100,0,0,398
institution,prison,2.565217391,0.1407035176,28,199,-0.8586956522,-79,92,0.0756756757,28,370
instruction,lesson,3.8,0.2814070352,56,199,-0.7023809524,-59,84,0.1637426901,56,342
instruction,teaching,4.523809524,0.2412060302,48,199,-0.7558139535,-65,86,0.1371428571,48,350
instrumentation,perfume,1.208333333,0,0,199,-0.99,-99,100,0,0,398
instrumentation,rod,2.863636364,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
intensity,quiet,2.181818182,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
interest,lien,2.541666667,0.0301507538,6,199,-0.9693877551,-95,98,0.0153061224,6,392
intervention,treatment,2.363636364,0.1557788945,31,199,-0.8260869565,-76,92,0.0844686649,31,367
inventory,listing,3.380952381,0.216080402,43,199,-0.7727272727,-68,88,0.1211267606,43,355
investment,tomato,1.155555556,0,0,199,-0.99,-99,100,0,0,398
jail,nick,1.782608696,0,0,199,-0.99,-99,100,0,0,398
jail,prison,4.739130435,0.648241206,129,199,-0.3461538462,-18,52,0.4795539033,129,269
jaw,lens,1.260869565,0.0603015075,12,199,-0.9278350515,-90,97,0.0310880829,12,386
join,union,4,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
joke,message,2.636363636,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
journey,travel,4.8,0.3015075377,60,199,-0.6951219512,-57,82,0.1775147929,60,338
judgment,sense,3.541666667,0.1256281407,25,199,-0.8709677419,-81,93,0.0670241287,25,373
jumper,sweater,3.347826087,0.8341708543,166,199,-0.1379310345,-4,29,0.7155172414,166,232
jury,school,1.476190476,0,0,199,-0.99,-99,100,0,0,398
justice,official,3.043478261,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
kiss,sweet,3,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
kitchen,toilet,2.545454545,0.3115577889,62,199,-0.6707317073,-55,82,0.1845238095,62,336
knight,prince,3.375,0.3567839196,71,199,-0.641025641,-50,78,0.2171253823,71,327
knowledge,revolution,2.2,0,0,199,-0.99,-99,100,0,0,398
knowledge,taste,1.869565217,0.1557788945,31,199,-0.8260869565,-76,92,0.0844686649,31,367
lake,stream,4.130434783,0.527638191,105,199,-0.46875,-30,64,0.3583617747,105,293
lamb,young,3.285714286,0,0,199,-0.99,-99,100,0,0,398
language,tongue,3.652173913,0.1005025126,20,199,-0.8842105263,-84,95,0.0529100529,20,378
latex,rubber,3.913043478,0.4221105528,84,199,-0.5753424658,-42,73,0.2675159236,84,314
law,personnel,1.772727273,0,0,199,-0.99,-99,100,0,0,398
layer,region,2.458333333,0.0703517588,14,199,-0.9270833333,-89,96,0.0364583333,14,384
layer,snow,2.434782609,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
leader,politician,4.238095238,0.5577889447,111,199,-0.4193548387,-26,62,0.3867595819,111,287
lesson,teaching,4.136363636,0.2512562814,50,199,-0.7325581395,-63,86,0.1436781609,50,348
letter,text,3.84,0.1457286432,29,199,-0.847826087,-78,92,0.0785907859,29,369
level,stage,4,0.4673366834,93,199,-0.5142857143,-36,70,0.3049180328,93,305
license,permission,4.19047619,0.4170854271,83,199,-0.5675675676,-42,74,0.2634920635,83,315
license,security,3.130434783,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
lien,share,2.136363636,0.0150753769,3,199,-0.9797979798,-97,99,0.0075949367,3,395
life,story,3,0.0502512563,10,199,-0.9484536082,-92,97,0.0257731959,10,388
line,occupation,2.260869565,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
line,plane,2.833333333,0.3015075377,60,199,-0.6951219512,-57,82,0.1775147929,60,338
line,queue,4.541666667,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
lineup,roll,2.958333333,0.0351758794,7,199,-0.9591836735,-94,98,0.0179028133,7,391
link,union,3.583333333,0.2010050251,40,199,-0.7865168539,-70,89,0.1117318436,40,358
lion,tiger,3.565217391,0.8994974874,179,199,-0.0526315789,-1,19,0.8173515982,179,219
literature,poem,3.76,0.1859296482,37,199,-0.8,-72,90,0.1024930748,37,361
load,weight,4.043478261,0.2060301508,41,199,-0.7752808989,-69,89,0.1148459384,41,357
location,property,3.347826087,0,0,199,-0.99,-99,100,0,0,398
loss,possession,2.954545455,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
low,shoulder,1.387755102,0.0201005025,4,199,-0.9696969697,-96,99,0.0101522843,4,394
lyric,printer,1.244444444,0,0,199,-0.99,-99,100,0,0,398
magnolia,maple,2.68,0.6984924623,139,199,-0.2765957447,-13,47,0.5366795367,139,259
male,man,4.619047619,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
man,soldier,3.875,0.2713567839,54,199,-0.7261904762,-61,84,0.1569767442,54,344
manager,trainer,3.347826087,0.6331658291,126,199,-0.3518518519,-19,54,0.4632352941,126,272
map,representation,3.434782609,0.1507537688,30,199,-0.8369565217,-77,92,0.0815217391,30,368
map,sewing,1.347826087,0.0100502513,2,199,-0.9898989899,-98,99,0.0050505051,2,396
map,video,1.695652174,0.1105527638,22,199,-0.8829787234,-83,94,0.0585106383,22,376
maple,tree,3.833333333,0.4924623116,98,199,-0.5074626866,-34,67,0.3266666667,98,300
mark,print,2.954545455,0.0452261307,9,199,-0.9387755102,-92,98,0.0231362468,9,389
mark,slash,3.304347826,0.1306532663,26,199,-0.8602150538,-80,93,0.0698924731,26,372
mask,roof,1.782608696,0.0251256281,5,199,-0.9595959596,-95,99,0.0127226463,5,393
mate,relation,3.434782609,0,0,199,-0.99,-99,100,0,0,398
matter,text,3.269230769,0,0,199,-0.99,-99,100,0,0,398
matter,verse,1.913043478,0,0,199,-0.99,-99,100,0,0,398
mayor,water,1.113636364,0,0,199,-0.99,-99,100,0,0,398
meal,mixture,2.272727273,0.1206030151,24,199,-0.8617021277,-81,94,0.064171123,24,374
meal,rice,4,0.4472361809,89,199,-0.5492957746,-39,71,0.28802589,89,309
measure,money,2.565217391,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
measure,twist,1.590909091,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
meat,solid,2.5,0.0050251256,1,199,-0.98,-98,100,0.0025188917,1,397
melody,music,4.5,0.4773869347,95,199,-0.5072463768,-35,69,0.3135313531,95,303
